date,steps,daily_movement,cal_total,high,low,medium,rest,duration,awake,efficiency
2022-06-20,6141,5.394,2394,1,239,25,576,577.0,53.0,91
2022-06-21,6002,6.752,2379,0,180,34,602,683.0,102.0,85
2022-06-22,5035,4.141,2347,1,201,18,505,492.0,59.0,88
2022-06-23,6886,5.852,2388,0,262,26,580,900.0,257.0,71
2022-06-24,6127,5.262,2307,0,242,17,719,498.0,80.0,84
2022-06-25,10549,9.814,2608,6,286,48,499,504.0,102.0,80
2022-06-26,5019,4.31,2277,0,244,16,794,502.0,44.0,91
2022-06-27,6258,5.994,2420,0,272,26,497,510.0,73.5,86
2022-06-28,7120,5.484,2423,0,298,19,540,538.0,53.5,90
2022-06-29,9929,8.796,2591,5,262,50,564,495.0,31.0,94
2022-06-30,6491,6.028,2437,0,272,24,538,533.0,55.5,90
2022-07-03,4184,3.603,2181,1,150,20,727,509.0,38.0,93
2022-07-04,9864,8.956,2595,1,278,50,437,517.0,38.0,93
2022-07-05,7390,6.973,2463,0,232,48,426,276.0,34.0,88
2022-07-06,8554,7.989,2625,1,343,39,413,560.0,170.0,70
2022-07-07,6350,5.599,2449,4,235,31,375,446.0,187.0,58
2022-07-08,11642,25.839,3568,0,432,223,335,410.0,35.0,91
2022-07-09,20442,20.691,3282,1,528,136,483,457.0,49.0,89
2022-07-10,12424,11.383,2771,1,465,42,438,396.0,35.5,91
2022-07-11,10816,10.967,2771,1,340,65,407,427.0,111.0,74
2022-07-12,10261,9.807,2637,2,325,57,542,626.0,62.5,90
2022-07-13,7903,27.28,3718,1,292,209,394,400.0,34.5,91
2022-07-14,11924,11.155,2705,1,387,64,676,621.0,56.0,91
2022-07-15,19221,18.697,3179,0,622,79,411,448.0,58.0,87
2022-07-16,6226,5.162,2360,2,259,18,585,559.0,55.0,90
2022-07-17,8079,8.173,2420,0,280,30,738,692.0,102.5,85
2022-07-18,15490,28.185,3594,2,307,238,651,592.0,71.0,88
2022-07-19,13924,13.905,2918,0,520,58,405,429.0,116.5,73
2022-07-20,4248,3.132,2297,0,260,4,647,595.0,84.5,86
2022-07-21,4057,2.975,2228,1,234,8,715,658.0,54.0,92
2022-07-22,14852,15.236,2872,1,334,78,233,267.0,27.5,90
2022-07-23,21405,22.092,3437,5,621,127,339,420.0,26.0,94
2022-07-24,14133,26.018,3489,5,278,255,553,478.0,63.0,87
2022-07-25,21289,43.986,4657,29,343,304,468,433.0,41.0,91
2022-07-26,11846,11.777,2763,3,385,53,467,532.0,52.0,90
2022-07-27,3532,3.144,2175,1,164,7,633,579.0,30.5,95
2022-07-28,18528,28.668,3696,2,691,96,344,316.0,33.0,90
2022-07-29,15586,16.195,3033,12,506,81,570,547.0,33.5,94
2022-07-30,13875,33.438,3879,0,234,366,462,467.0,31.5,93
2022-07-31,13114,25.862,3674,1,172,259,780,900.0,298.0,67
2022-08-01,4429,3.499,2268,0,92,28,755,646.0,109.0,83
2022-08-02,4438,3.692,2334,0,168,8,744,741.0,115.0,84
2022-08-03,12292,11.084,2889,0,370,72,551,639.0,90.0,86
2022-08-04,9659,11.054,2827,0,200,102,595,521.0,41.5,92
2022-08-05,11740,9.88,2788,0,391,31,601,900.0,382.0,58
2022-08-06,450,0.279,2049,0,23,1,1067,526.0,63.5,88
2022-08-07,8144,6.567,2654,0,399,18,640,589.0,51.0,91
2022-08-08,6299,5.263,2518,0,223,24,605,546.0,84.5,85
2022-08-09,9046,7.072,2668,0,269,45,591,509.0,64.5,87
2022-08-10,6752,5.039,2564,0,243,29,420,537.0,168.5,69
2022-08-11,5592,4.509,2457,0,236,12,577,526.0,27.5,95
2022-08-12,10990,15.654,3238,0,355,137,342,360.0,34.5,90
2022-08-13,7617,6.631,2513,0,201,47,739,766.0,160.5,79
2022-08-14,13467,18.67,3393,0,456,145,457,446.0,35.0,92
2022-08-15,9641,8.391,2762,0,369,25,461,490.0,96.5,80
2022-08-16,7688,6.811,2649,11,246,27,452,605.0,210.5,65
2022-08-17,5667,4.569,2468,0,190,27,665,684.0,71.5,90
2022-08-18,7093,11.053,2941,45,226,22,492,525.0,64.0,88
2022-08-19,8718,8.298,2797,0,353,32,462,711.0,156.0,78
2022-08-20,9001,7.46,2715,0,388,31,633,524.0,48.0,91
2022-08-21,11041,20.348,3463,0,263,208,444,381.0,66.5,83
2022-08-22,6198,4.857,2464,0,224,21,657,812.0,189.5,77
2022-08-23,7468,6.057,2600,0,269,37,536,596.0,84.5,86
2022-08-24,13206,10.839,3000,1,478,42,364,349.0,27.5,92
2022-08-25,8061,6.522,2584,0,299,20,577,575.0,103.0,82
2022-08-26,7229,7.75,2717,0,324,35,505,509.0,38.5,92
2022-08-27,6077,5.136,2510,6,220,19,636,572.0,90.0,84
2022-08-28,7019,5.35,2498,0,255,27,728,680.0,75.5,89
2022-08-29,6942,5.595,2604,0,289,19,481,550.0,77.5,86
2022-08-30,8165,11.402,2963,45,223,36,455,422.0,29.5,93
2022-08-31,6980,5.349,2636,0,285,27,483,476.0,48.0,90
2022-09-01,11122,9.396,2886,3,261,73,431,538.0,89.5,83
2022-09-02,11405,25.422,3807,1,283,263,300,440.0,50.5,89
2022-09-03,11573,11.018,2947,0,402,59,541,460.0,86.0,81
2022-09-04,3062,2.334,2267,0,153,8,759,641.0,89.5,86
2022-09-05,8686,7.123,2712,0,322,33,518,532.0,50.0,91
2022-09-06,13232,18.602,3442,47,429,57,589,558.0,69.5,88
2022-09-07,12389,11.082,2960,0,403,73,454,477.0,60.0,87
2022-09-08,10368,17.176,3268,1,275,165,435,448.0,57.0,87
2022-09-09,11683,11.732,2521,1,280,85,433,426.0,64.0,85
2022-09-10,9010,7.219,2341,5,307,35,529,546.0,90.0,84
2022-09-11,11120,10.139,2486,8,416,39,549,579.0,138.0,76
2022-09-12,4865,3.854,2102,0,218,11,597,561.0,56.0,90
2022-09-13,7431,6.166,2244,0,248,40,595,611.0,47.5,92
2022-09-14,7696,6.255,2294,0,283,35,559,495.0,27.5,94
2022-09-15,12430,18.012,2928,0,366,164,387,372.0,35.0,91
2022-09-16,5327,4.89,2177,0,229,20,523,738.0,198.5,73
2022-09-17,4830,3.532,2133,0,266,6,561,530.0,70.0,87
2022-09-18,8354,8.072,2293,8,213,56,644,653.0,72.5,89
2022-09-19,3595,2.504,2025,0,164,6,671,585.0,77.5,87
2022-09-20,9045,8.835,2395,0,325,39,427,508.0,48.5,90
2022-09-21,5361,4.217,2160,0,245,11,474,486.0,67.5,86
2022-09-22,11285,15.871,2744,0,467,37,472,446.0,26.0,94
2022-09-23,7438,6.283,2272,0,247,31,461,505.0,186.0,63
2022-09-24,12556,11.391,2615,8,450,45,373,285.0,38.5,86
2022-09-25,6987,5.447,2235,0,341,14,581,526.0,46.0,91
2022-09-26,6813,5.866,2267,0,283,30,465,524.0,121.0,77
2022-09-27,8002,14.828,2721,47,209,46,520,527.0,39.0,93
2022-09-28,7964,7.37,2275,0,277,37,580,551.0,48.0,91
2022-09-29,9122,7.665,2372,0,339,48,508,530.0,45.0,92
2022-09-30,7052,5.802,2203,0,272,20,512,613.0,175.5,71
2022-10-01,4935,4.012,2024,0,215,6,824,672.0,71.5,89
2022-10-02,6787,5.506,2273,0,336,17,494,419.0,31.0,93
2022-10-03,8425,7.312,2324,0,250,54,471,567.0,72.5,87
2022-10-04,7604,6.73,2288,0,266,43,569,544.0,149.5,73
2022-10-05,3595,3.119,2007,0,168,10,713,503.0,93.0,82
2022-10-06,3461,2.764,2001,0,160,10,619,728.0,100.0,86
2022-10-09,3633,2.596,2008,0,155,6,558,449.0,50.5,89
2022-10-10,7953,6.716,2337,0,418,20,480,445.0,38.5,91
2022-10-11,8057,7.003,2300,0,276,36,489,484.0,63.5,87
2022-10-12,5991,5.034,2206,2,216,30,556,496.0,56.0,89
2022-10-13,5677,4.326,2168,0,263,16,593,537.0,33.5,94
2022-10-14,11479,9.803,2500,6,345,57,486,478.0,33.0,93
2022-10-17,7444,6.514,2259,0,308,32,609,603.0,57.0,91
2022-10-18,9368,13.441,2641,45,271,42,570,641.0,109.0,83
2022-10-19,6834,5.64,2208,2,235,34,523,611.0,122.5,80
2022-10-20,11673,19.978,2941,0,341,180,434,386.0,38.0,90
2022-10-25,9408,8.792,2402,1,368,40,550,526.0,88.5,83
2022-10-26,7336,6.109,2280,0,306,21,471,455.0,125.0,73
2022-10-27,8671,7.305,2353,0,334,36,457,573.0,71.5,88
2022-10-28,11894,10.778,2563,0,460,43,302,428.0,53.0,88
2022-10-31,7359,6.516,2231,0,247,37,555,438.0,54.5,88
2022-11-01,8604,7.792,2335,0,333,28,487,475.0,57.5,88
2022-11-02,7022,5.66,2214,0,268,31,598,608.0,33.5,94
2022-11-03,9591,8.028,2407,0,383,30,481,408.0,32.0,92
2022-11-04,12370,18.252,3000,0,424,161,234,453.0,59.0,87
2022-11-05,10666,9.077,2378,1,412,28,566,490.0,52.0,89
2022-11-06,6715,5.075,2191,0,339,10,576,542.0,58.5,89
2022-11-07,6037,5.271,2192,0,250,26,607,519.0,59.5,89
2022-11-08,5132,4.388,2069,0,207,11,560,612.0,95.5,84
2022-11-09,5898,4.895,2182,0,249,31,636,582.0,104.5,82
2022-11-10,7511,5.885,2271,1,306,27,488,449.0,56.0,88
2022-11-13,11520,10.635,2488,1,335,67,448,457.0,34.5,92
2022-11-14,9881,7.771,2441,2,446,34,439,402.0,45.0,89
2022-11-15,9291,7.767,2310,0,295,32,495,577.0,64.5,89
2022-11-16,4699,3.498,2043,0,227,8,691,533.0,56.5,89
2022-11-17,6827,6.035,2202,0,271,27,587,594.0,51.0,91
2022-04-28,8818,8.303,2512,6,292,27,503,554.0,45.5,92
2022-04-29,4811,3.88,2298,0,255,9,470,378.0,33.5,91
2022-04-30,7793,7.861,2483,2,302,21,521,596.0,54.0,91
2022-05-01,7953,6.986,2494,6,345,15,546,535.0,60.5,89
2022-05-02,5702,5.027,2362,0,292,8,425,429.0,65.5,85
2022-05-03,5358,4.753,2350,1,275,12,561,596.0,72.5,88
2022-05-04,7329,6.345,2407,0,343,15,702,563.0,60.0,89
2022-05-05,8488,8.053,2492,0,324,32,553,520.0,56.5,89
2022-05-06,8728,7.068,2534,0,451,14,543,574.0,99.5,83
2022-05-07,10986,9.439,2701,1,511,29,451,467.0,25.0,95
2022-05-08,14071,11.289,2701,0,351,69,594,580.0,34.5,94
2022-05-09,5882,4.754,2315,0,233,16,533,444.0,39.5,91
2022-05-10,9862,8.6,2561,0,395,26,519,579.0,64.5,89
2022-05-11,5969,4.989,2364,0,299,12,464,373.0,53.0,86
2022-05-12,4932,3.729,2340,0,264,8,560,592.0,36.5,94
2022-05-13,8360,6.985,2465,0,345,21,543,477.0,59.0,88
2022-05-14,6366,5.21,2434,0,334,10,440,485.0,29.5,94
2022-05-15,6926,6.119,2418,0,234,43,490,502.0,45.0,91
2022-05-16,5612,5.307,2298,0,205,21,683,512.0,34.5,93
2022-05-17,9346,7.992,2600,1,416,19,466,490.0,50.0,90
2022-05-18,7355,5.814,2404,0,348,13,580,450.0,32.5,93
2022-05-19,4787,4.211,2238,0,203,15,580,557.0,37.0,93
2022-05-20,6512,5.266,2401,0,301,16,487,460.0,68.5,85
2022-05-21,8531,6.619,2528,0,428,13,503,514.0,19.5,96
2022-05-22,6615,5.614,2354,0,283,14,550,419.0,40.5,90
2022-05-23,9625,8.208,2585,0,418,22,500,558.0,29.0,95
2022-05-24,13289,16.359,2972,0,368,118,514,547.0,91.5,83
2022-05-25,7565,7.181,2425,0,283,24,534,548.0,73.5,87
2022-05-26,6361,5.49,2367,1,227,26,484,484.0,27.5,94
2022-05-27,8217,7.236,2481,0,381,15,581,585.0,55.0,91
2022-05-28,5487,4.883,2302,0,247,13,593,509.0,32.0,94
2022-05-29,5424,4.525,2345,1,253,16,513,540.0,75.5,86
2022-05-30,5520,4.825,2338,0,247,15,590,542.0,47.5,91
2022-05-31,5801,4.66,2361,0,297,13,532,534.0,43.0,92
2022-06-01,7129,5.249,2450,0,389,13,505,519.0,72.0,86
2022-06-02,9146,7.194,2588,0,477,25,541,371.0,39.0,89
2022-06-03,9344,7.09,2603,1,476,16,409,517.0,33.0,94
2022-06-04,9540,8.263,2477,1,307,37,668,515.0,46.5,91
2022-06-05,7950,7.011,2504,0,343,26,500,556.0,73.0,87
2022-06-06,15214,12.431,2893,0,553,62,504,505.0,23.0,95
2022-06-07,8379,6.786,2523,0,425,12,539,441.0,37.5,91
2022-06-08,11223,9.783,2735,0,554,31,466,493.0,39.5,92
2022-06-09,7217,6.283,2451,0,327,27,559,592.0,43.5,93
2022-06-10,11948,10.353,2675,0,394,44,561,523.0,35.0,93
2022-06-11,15387,12.953,2846,0,414,80,508,533.0,59.5,89
2022-06-12,8001,6.603,2493,0,369,14,510,594.0,86.0,86
2022-06-13,9228,7.239,2605,1,488,24,529,526.0,51.5,90
2022-06-14,7896,6.028,2505,0,441,6,503,477.0,40.5,92
2022-06-15,10303,8.551,2642,0,513,17,444,462.0,20.5,96
2022-06-16,7017,5.556,2480,0,415,14,494,571.0,40.5,93
2022-06-17,10878,9.223,2693,0,531,28,527,454.0,49.5,89
2022-06-18,9928,8.646,2741,1,461,32,280,486.0,16.5,97
2022-06-19,5067,4.215,2272,0,248,13,678,575.0,62.5,89
2022-06-20,7109,5.942,2421,0,358,16,604,530.0,39.0,93
2022-06-21,11083,9.029,2698,0,569,13,428,424.0,80.0,81
2022-06-22,13805,12.075,2835,1,583,43,515,497.0,35.5,93
2022-06-23,10397,9.454,2672,0,441,27,504,591.0,77.5,87
2022-06-24,12189,9.894,2687,0,367,53,426,421.0,41.0,90
2022-06-25,7363,5.904,2427,0,327,14,561,563.0,33.5,94
2022-06-26,7864,6.634,2401,0,347,15,704,553.0,26.0,95
2022-06-27,11737,10.022,2722,0,564,22,515,411.0,61.0,85
2022-06-28,12457,11.129,2793,0,540,40,446,469.0,55.5,88
2022-06-29,8606,7.465,2511,0,431,14,520,501.0,61.5,88
2022-06-30,11746,10.255,2762,0,565,23,426,538.0,40.0,93
2022-07-01,8252,7.261,2530,1,383,24,523,531.0,88.0,83
2022-07-02,6978,5.626,2398,0,332,8,580,574.0,115.0,80
2022-07-03,5564,4.619,2276,0,237,16,710,560.0,39.0,93
2022-07-04,9247,7.846,2578,0,451,18,526,527.0,80.5,85
2022-07-05,8230,6.486,2545,0,420,20,448,415.0,23.0,94
2022-07-06,9569,7.431,2600,0,474,20,445,545.0,42.5,92
2022-07-07,8249,7.514,2527,1,357,25,529,523.0,41.5,92
2022-07-08,10839,8.994,2675,1,519,30,518,596.0,80.5,86
2022-07-09,7392,6.028,2414,1,348,16,580,508.0,62.5,88
2022-07-10,10509,8.065,2656,1,522,23,442,514.0,49.0,90
2022-07-11,8420,7.192,2501,0,410,18,575,419.0,61.0,85
2022-07-12,7721,6.297,2491,0,395,9,528,688.0,75.0,89
2022-07-13,7767,6.773,2455,1,381,18,590,543.0,59.0,89
2022-07-14,9732,7.659,2623,0,510,15,506,424.0,26.5,94
2022-07-15,9825,7.877,2620,1,482,17,479,513.0,70.5,86
2022-07-16,11405,9.624,2685,0,553,15,481,464.0,23.5,95
2022-07-17,8215,6.277,2481,0,424,7,588,539.0,50.5,91
2022-07-18,6758,5.688,2379,0,287,15,582,544.0,41.0,92
2022-07-19,9310,7.333,2559,0,472,15,514,437.0,67.5,85
2022-07-20,8483,6.722,2518,0,400,17,460,585.0,82.0,86
2022-07-21,11308,9.782,2686,0,475,34,500,446.0,38.5,91
2022-07-22,9161,7.463,2561,0,436,18,486,499.0,34.5,93
2022-07-23,10077,8.471,2617,1,500,17,443,462.0,48.5,90
2022-07-24,5295,4.118,2301,0,275,8,621,588.0,35.5,94
2022-07-25,7954,6.292,2487,0,411,23,555,513.0,68.5,87
2022-07-26,8696,6.679,2568,0,449,12,439,459.0,32.5,93
2022-07-27,8508,6.514,2532,0,438,15,513,515.0,39.0,92
2022-07-28,10170,8.832,3146,0,463,22,493,480.0,14.5,97
2022-07-29,12981,9.903,3277,0,617,17,529,416.0,71.0,83
2022-07-30,9371,6.822,3061,0,492,10,534,458.0,47.5,90
2022-07-31,9740,7.922,3112,0,438,16,453,493.0,49.5,90
2022-08-01,8209,6.237,2962,0,394,15,503,489.0,31.0,94
2022-08-02,8509,5.642,3003,0,466,8,501,635.0,63.5,90
2022-08-03,7364,6.069,2915,0,369,20,644,496.0,34.0,93
2022-08-04,8475,6.264,3015,0,430,14,512,656.0,108.0,84
2022-08-05,7935,5.708,2954,0,450,8,584,573.0,88.0,85
2022-08-06,9053,6.95,3080,2,447,20,543,577.0,98.5,83
2022-08-07,8565,6.028,3019,0,433,8,515,587.0,80.0,86
2022-08-08,6227,4.257,2826,0,314,9,518,577.0,74.0,87
2022-08-09,5226,4.203,2697,0,251,14,659,521.0,40.0,92
2022-08-10,6454,5.065,2810,0,333,8,590,629.0,87.0,86
2022-08-11,5901,4.705,2808,0,302,9,641,559.0,106.0,81
2022-08-12,7499,5.99,2959,0,341,13,445,475.0,103.5,78
2022-08-13,6900,5.387,2877,0,320,10,496,552.0,64.0,88
2022-08-14,8143,6.629,2950,0,398,11,534,435.0,62.5,86
2022-08-15,9171,7.106,3009,0,414,19,514,466.0,59.5,87
2022-08-16,7269,5.504,2900,0,366,6,509,703.0,190.0,73
2022-08-17,3900,3.178,2607,0,210,5,688,532.0,77.0,86
2022-08-18,8310,6.316,2969,0,402,14,499,768.0,274.5,64
2022-08-19,5855,4.601,2724,0,253,16,636,460.0,54.5,88
2022-08-20,9748,7.844,3071,0,423,17,484,552.0,61.5,89
2022-08-21,6991,5.98,2872,0,297,16,468,450.0,62.0,86
2022-08-22,4494,3.481,2673,0,229,3,599,620.0,97.5,84
2022-08-23,5220,4.045,2760,0,299,7,633,492.0,65.5,87
2022-08-24,5206,3.976,2790,0,284,8,476,405.0,35.0,91
2022-08-25,3196,2.195,2594,0,168,6,522,550.0,59.0,89
2022-08-26,5895,5.398,2806,0,269,21,506,475.0,35.0,93
2022-08-27,4364,3.143,2711,0,255,3,537,514.0,48.5,91
2022-08-28,5478,4.475,2788,0,260,11,508,486.0,37.5,92
2022-08-29,4102,3.267,2645,0,226,2,592,591.0,45.5,92
2022-08-30,5566,4.588,2791,0,237,19,510,466.0,31.0,93
2022-08-31,5167,3.724,2704,0,255,10,613,591.0,45.5,92
2022-09-01,4130,3.053,2595,0,164,10,583,539.0,49.5,91
2022-09-02,4437,3.388,2641,0,191,10,622,647.0,87.5,86
2022-09-03,4764,3.266,2733,0,269,6,550,481.0,21.5,96
2022-09-04,5587,3.964,2756,0,275,5,546,441.0,44.0,90
2022-09-05,5304,3.968,2761,0,276,5,522,610.0,49.0,92
2022-09-06,4605,3.348,2709,0,256,9,583,484.0,62.5,87
2022-09-07,4278,3.321,2662,0,220,4,580,554.0,38.5,93
2022-09-08,5947,4.543,2765,0,295,2,536,524.0,40.0,92
2022-09-09,8223,10.171,3122,0,184,80,541,483.0,46.0,90
2022-09-10,5478,4.466,2736,0,251,11,599,551.0,65.0,88
2022-09-11,5808,5.438,2865,0,325,10,452,447.0,33.5,93
2022-09-12,6494,5.353,2858,0,320,10,461,433.0,28.0,94
2022-09-13,4233,3.025,2683,0,221,3,495,526.0,75.5,86
2022-09-14,3133,2.177,2624,0,173,4,505,472.0,33.5,93
2022-09-15,4485,3.16,2710,0,226,5,535,620.0,79.5,87
2022-09-16,6474,5.015,2823,0,308,11,588,604.0,157.0,74
2022-09-17,2878,2.182,2577,0,172,2,520,575.0,60.0,90
2022-09-18,4896,3.895,2706,0,255,8,658,477.0,68.0,86
2022-09-19,2436,1.775,2535,0,151,1,622,561.0,57.5,90
2022-09-20,3968,2.805,2676,0,214,5,522,514.0,49.5,90
2022-06-05,5129,4.148,2263,0,237,7,569,568.0,56.5,90
2022-06-06,14225,14.905,2952,38,378,21,529,413.0,33.0,92
2022-06-07,12846,10.767,2692,1,465,29,472,606.0,72.0,88
2022-06-08,5123,3.771,2245,0,242,6,648,590.0,76.5,87
2022-06-09,6981,5.539,2381,0,297,4,535,520.0,49.0,91
2022-06-10,9895,8.325,2563,0,421,12,534,566.0,86.5,85
2022-06-11,15034,13.613,2780,0,396,46,544,567.0,98.5,83
2022-06-12,11104,9.485,2499,0,230,53,624,652.0,87.0,87
2022-06-13,8643,7.479,2469,7,325,16,710,544.0,67.5,88
2022-06-17,7041,5.112,2476,0,365,4,400,518.0,58.0,89
2022-06-18,7296,5.791,2397,0,370,4,525,494.0,71.0,86
2022-06-19,5429,3.803,2292,0,293,2,621,635.0,44.0,93
2022-06-20,6450,5.551,2329,0,289,8,692,488.0,67.5,86
2022-06-21,7180,5.644,2405,0,316,9,492,604.0,58.5,90
2022-06-22,9204,7.659,2462,0,357,18,677,649.0,107.5,83
2022-06-25,15717,13.935,2956,26,421,48,458,567.0,65.5,88
2022-06-26,5467,4.338,2233,0,217,6,689,568.0,92.0,84
2022-07-06,4986,3.679,2284,0,256,3,613,592.0,107.0,82
2022-07-07,8111,6.71,2458,0,376,8,550,577.0,100.5,83
2022-07-08,3209,2.639,2178,0,187,1,459,362.0,25.5,93
2022-07-09,4603,3.424,2265,0,239,5,429,309.0,28.0,91
2022-07-10,3821,2.751,2255,0,211,0,304,618.0,206.0,67
2022-07-11,230,0.093,1917,0,13,0,635,635.0,185.5,71
2022-07-12,3206,2.393,2147,0,186,0,618,434.0,56.0,87
2022-07-13,5464,3.796,2323,0,305,2,466,672.0,114.5,83
2022-07-14,2703,1.681,2105,0,162,0,724,645.0,48.0,93
2022-07-15,3697,2.497,2185,0,214,2,610,569.0,41.5,93
2022-07-24,6002,4.151,2352,0,314,8,600,649.0,42.5,93
2022-07-25,8336,7.351,2419,0,299,16,637,657.0,77.5,88
2022-07-26,5198,4.19,2289,0,232,5,508,510.0,76.5,85
2022-07-27,6177,4.353,2607,0,361,1,659,705.0,99.0,86
2022-07-28,17876,14.324,3167,7,250,118,635,632.0,95.5,85
2022-07-29,6961,5.508,2616,0,294,5,625,616.0,38.0,94
2022-07-30,5154,3.864,2567,0,239,3,540,570.0,95.0,83
2022-07-31,4898,3.257,2483,0,223,5,655,627.0,62.0,90
2022-08-01,7749,5.962,2680,1,328,8,546,560.0,66.5,88
2022-08-02,3122,2.28,2374,0,146,3,652,570.0,89.0,84
2022-08-03,7753,7.028,2738,2,260,33,635,582.0,54.5,91
2022-08-04,6071,4.664,2534,0,230,7,621,547.0,40.0,93
2022-08-05,7328,5.298,2685,0,318,3,514,426.0,29.0,93
2022-08-06,4062,2.676,2525,0,201,1,516,531.0,35.0,93
2022-08-07,12212,9.914,2836,0,264,37,553,618.0,73.5,88
2022-08-08,8526,7.557,2729,0,325,10,621,581.0,102.5,82
2022-08-09,8312,6.262,2728,0,359,5,585,583.0,77.0,87
2022-08-10,11720,9.945,2871,0,425,4,599,632.0,42.0,93
2022-08-11,3961,2.742,2440,0,214,0,622,575.0,74.5,87
2022-08-12,3945,2.523,2473,0,211,1,482,551.0,91.0,83
2022-08-13,8752,6.317,2693,0,295,24,578,547.0,62.0,89
2022-08-14,5656,3.903,2635,0,291,5,534,584.0,70.5,88
2022-08-15,5851,4.543,2574,0,274,2,598,563.0,44.5,92
2022-08-16,5691,4.08,2581,0,317,2,581,444.0,69.5,84
2022-08-17,5425,3.739,2566,0,276,4,432,493.0,72.5,85
2022-08-18,10416,8.76,2910,2,406,23,475,537.0,132.5,75
2022-08-19,6338,4.741,2650,0,302,4,530,552.0,43.5,92
2022-08-20,9223,7.39,2791,1,345,16,465,441.0,30.5,93
2022-08-21,5671,4.115,2583,0,273,6,533,587.0,32.0,95
2022-08-24,6685,5.167,2638,0,326,3,575,589.0,47.5,92
2022-08-25,9667,7.905,2839,2,342,30,508,543.0,61.5,89
2022-08-26,9870,8.344,2821,5,348,27,586,636.0,125.5,80
2022-08-30,7309,5.929,2678,2,292,17,563,554.0,62.5,89
2022-08-31,6364,4.626,2596,0,289,5,588,580.0,32.5,94
2022-09-01,4727,3.478,2518,0,220,5,540,509.0,44.5,91
2022-09-02,7679,5.494,2708,0,365,2,511,597.0,92.5,85
2022-09-03,3048,2.214,2383,0,150,0,591,573.0,26.5,95
2022-09-04,6858,4.965,2619,0,294,9,567,555.0,41.5,93
2022-09-05,10168,9.666,2900,25,251,19,594,617.0,78.0,87
2022-09-06,8228,6.812,2745,0,294,38,627,609.0,80.0,87
2022-09-07,4703,3.218,2520,0,250,0,576,607.0,159.5,74
2022-09-10,7214,5.727,2685,0,332,2,476,535.0,37.0,93
2022-09-11,10075,7.971,2739,0,255,30,594,576.0,83.5,86
2022-09-12,9182,7.887,2841,2,327,36,556,573.0,55.0,90
2022-09-13,4242,2.292,2499,0,259,0,552,677.0,89.5,87
2022-09-14,4578,3.022,2481,0,254,2,675,548.0,54.5,90
2022-09-15,6540,4.573,2650,0,322,3,549,632.0,99.5,84
2022-09-16,5100,7.418,2818,0,417,4,529,574.0,89.5,84
2022-09-17,5222,3.774,2536,0,254,1,601,660.0,97.5,85
2022-09-24,7136,5.24,2751,1,290,12,396,396.0,27.5,93
2022-09-25,6862,4.926,2533,0,132,43,662,623.0,131.5,79
2022-09-26,3239,2.283,2394,0,172,1,638,664.0,56.5,91
2022-09-29,4360,3.206,2465,0,215,1,652,419.0,85.5,80
2022-09-30,4493,2.731,2530,0,238,1,395,432.0,54.5,87
2022-10-01,3236,2.028,2158,0,153,4,515,644.0,80.0,88
2022-10-02,6935,5.238,2214,0,194,19,738,648.0,91.0,86
2022-10-03,7215,5.198,2319,0,358,3,634,636.0,84.5,87
2022-10-04,3462,1.868,2126,0,204,0,647,646.0,52.0,92
2022-10-05,2667,1.648,2117,0,149,0,623,577.0,51.0,91
2022-10-06,3882,2.616,2169,0,198,1,558,648.0,72.0,89
2022-10-07,5006,3.461,2224,0,270,0,623,613.0,111.5,82
2022-10-10,5739,3.811,2283,0,289,8,540,562.0,63.5,89
2022-10-11,4879,2.826,2219,0,285,3,603,653.0,116.5,82
2022-10-12,5950,3.998,2179,0,201,20,742,627.0,59.0,91
2022-10-13,5233,3.53,2212,0,281,2,625,701.0,141.0,80
2022-10-16,3713,2.394,2142,0,191,1,597,660.0,152.5,77
2022-10-17,8677,7.057,2386,1,290,27,604,608.0,55.0,91
2022-10-18,7803,8.866,2462,0,138,75,691,619.0,62.5,90
2022-10-19,4180,2.492,2171,0,243,0,613,672.0,77.5,88
2022-10-23,2747,1.481,2073,0,155,1,707,549.0,91.5,83
2022-10-24,3359,1.861,2157,0,213,0,522,599.0,57.0,90
2022-10-25,4005,2.636,2160,0,216,2,648,691.0,99.5,86
2022-10-26,9582,7.071,2345,0,261,37,708,618.0,89.0,86
2022-10-27,4055,2.423,2157,0,230,0,562,476.0,74.0,84
2022-10-28,5021,3.298,2230,0,261,7,481,582.0,77.0,87
2022-10-29,6044,3.805,2300,0,342,5,530,518.0,110.5,79
2022-10-30,7763,5.397,2399,0,385,5,530,599.0,72.5,88
2022-10-31,3253,1.861,2110,0,184,2,626,625.0,48.0,92
2022-11-03,4722,3.057,2195,0,216,7,515,539.0,57.0,89
2022-11-04,5396,3.67,2248,0,291,0,568,515.0,38.0,93
2022-11-05,5098,3.3,2209,0,256,5,576,584.0,88.5,85
2022-11-06,2619,1.723,2090,1,159,0,605,592.0,83.0,86
2022-11-09,5995,4.64,2258,0,298,2,624,527.0,41.5,92
2022-11-10,4201,3.055,2166,0,226,1,555,577.0,57.5,90
2022-11-11,3130,1.979,2113,0,171,0,570,473.0,47.0,90
2022-11-12,4152,2.507,2175,0,242,0,586,524.0,89.5,83
2022-11-15,3010,2.028,2095,0,175,1,644,566.0,106.5,81
2022-11-16,5624,3.518,2276,0,312,9,526,481.0,72.5,85
